,,1700837,Tårnby,53
,,1700838,Korsvejen,55
,,1700839,Løjtegården,33
,,1700840,Kastrup,88
,,11,KØBENHAVNS OMEGNS STORKREDS,3316
,,32,1. GENTOFTE,351
,,1700841,Jægersborg,41
,,1700842,Munkegård,31
,,1700843,Rådhuset,38
,,1700844,Bakkegård,47
,,1700845,Dyssegård,36
,,1700846,Maglegård,26
,,1700847,Hellerup,44
,,1700848,Ordrup,27
,,1700849,Skovshoved,25
,,1700850,Skovgård,36
,,33,2. LYNGBY,306
,,1700851,Lyngby Midt,40
,,1700852,Lindegård,51
,,1700853,Trongård,67
,,1700854,Engelsborg,31
,,1700855,Taarbæk,3
,,1700856,Virum,20
,,1700857,Hummeltofte,19
,,1700858,Fuglsanggård,29
,,1700859,Kongevej,7
,,1700860,Lundtofte,39
,,34,3. GLADSAXE,418
,,1700861,Bagsværd,55
,,1700862,Hovedbiblioteket,66
,,1700863,Egegård,59
,,1700864,Grønnemose,55
,,1700865,Mørkhøj,60
,,1700866,Stengård,52
,,1700867,Søborg,29
,,1700868,Vadgård,25
,,1700869,Værebro,17
,,35,4. RØDOVRE,461
,,1700870,Herlev Medborgerhus,70
,,1700871,Herlev Hallerne,63
,,1700872,Kildegårdhallen,82
,,1700873,Ørbygård,35
,,1700874,Tinderhøj,38
,,1700875,Rødovre,41
,,1700876,Valhøj,37
,,1700877,Rødovrehallen,49
,,1700878,Islev,35
,,1700879,Milestedet,11
,,36,5. HVIDOVRE,302
,,1700880,Holmegårdshallen,23
,,1700881,Præstemoseskolen,25
,,1700882,Sønderkærskolen,45
,,1700883,Medborgerhuset,28
,,1700884,Dansborghallen,55
,,1700885,Frihedens Idrætscenter,31
,,1700886,Avedøre Skole,51
,,1700887,Avedøre Idrætscenter,44
,,37,6. BRØNDBY,435
,,1700888,Brøndbyvester Skole,28
,,1700889,Tjørnehøjhallen,40
,,1700890,Lindelundshallen,34
,,1700891,Nørregård,53
,,1700892,Kulturhuset Brønden,62
,,1700893,Ishøj Landsby,7
,,1700894,Vibeholmskolen,26
,,1700895,Gildbroskolen,25
,,1700896,Strandgårdskolen,32
,,1700897,Ishøj Bycenter,24
,,1700898,"Vallensbæk Skole, Multisalen",32
,,1700899,Egholmskolen,41
,,1700900,Pilehaveskolen,31
,,38,7. TAASTRUP,535
,,1700901,Herstedøster Skole,54
,,1700902,Egelundskolen,27
,,1700903,Herstedlund Skole,38
,,1700904,Albertslund Rådhus,43
,,1700905,Herstedvester Skole,46
,,1700906,Ole Rømer-Skolen,23
,,1700907,Parkskolen,26
,,1700908,Taastrup Kulturcenter,34
,,1700909,Rådhuset,57
,,1700910,Rønnevangshallen,56
,,1700911,Torstorp Skole,30
,,1700912,Sengeløse,12
,,1700913,Charlotteskolen,43
,,1700914,Fløng Hallen,38
,,1700915,Reerslev Skole,8
,,39,8. BALLERUP,508
,,1700916,Tapeten,43
,,1700917,Baltorpskolen - Rugvænget,72
,,1700918,Skovvejens Skole - Vest,21
,,1700919,Grantoftehallen,31
,,1700920,Idrætshallen,32
,,1700921,Skovlunde Skole - Nord,50
,,1700922,Måløv Ny Hal,42
,,1700923,Egebjerghallen,26
,,1700924,Østerhøjhallen,16
,,1700925,Nordvangskolen,16
,,1700926,Sognegården,34
,,1700927,Søndervangskolen,49
,,1700928,Vestervangskolen,36
,,1700929,Ejbyskolen,11
,,1700930,Hvissingehallen,29
,,12,NORDSJÆLLANDS STORKREDS,2528
,,40,1. HELSINGØR,391
,,1700931,Helsingør Hallen,99
,,1700932,Skolen ved Gurrevej,82
,,1700933,"Laden, Gl. Vapnagård",54
,,1700934,Bølgen,30
,,1700935,Hornbæk Skole,19
,,1700936,Nygård Skole,13
,,1700937,Tikøb Skole,10
,,1700938,Kvistgård Idrætsanlæg,5
,,1700939,Snekkersten Hallen,24
,,1700940,Espergærde Bibliotek,18
,,1700941,Mørdrupskolen,37
,,41,2. FREDENSBORG,260
,,1700942,Asminderød,33
,,1700943,Fredensborg,16
,,1700944,Humlebæk,22
,,1700945,Baunebjerg,20
,,1700946,Kokkedal,40
,,1700947,Niverød,22
,,1700948,Karlebo,4
,,1700949,Nivå,13
,,1700950,Hørsholm,30
,,1700951,Usserød,22
,,1700952,Rungsted,8
,,1700953,Grønnegade,0
,,1700954,Vallerød,30
,,42,3. HILLERØD,519
,,1700955,Frederiksborgcentret,71
,,1700956,Hillerødsholmsskolen,39
,,1700957,Brødeskov,3
,,1700958,Hammersholt,7
,,1700959,Alsønderup,11
,,1700960,Ullerød,35
,,1700961,Nødebo,4
,,1700962,Gadevang,2
,,1700963,"Grønnevang Skole, Jespervej",28
,,1700964,"Grønnevang Skole, Østervang",41
,,1700965,Lille Lyngby,12
,,1700966,"Skævinge, Harløse, Strø",14
,,1700967,Gørløse,9
,,1700968,Uvelse,5
,,1700969,Blistrup,28
,,1700970,Esbønderup,24
,,1700971,Valby,5
,,1700972,Græsted,30
,,1700973,Annisse,11
,,1700974,Gilleleje,39
,,1700975,Søborg,15
,,1700976,Helsinge,42
,,1700977,Mårum,2
,,1700978,Ramløse,12
,,1700979,Vejby,21
,,1700980,Tibirke,9
,,43,4. FREDERIKSSUND,493
,,1700981,Frederikssund Midt,51
,,1700982,Frederikssund Nord,28
,,1700983,Frederikssund Syd,52
,,1700984,Skibby,51
,,1700985,Jægerspris,55
,,1700986,Slangerup,61
,,1700987,Hundested,65
,,1700988,Melby,32
,,1700989,Enghaven,22
,,1700990,Frederiksværk,60
,,1700991,Ølsted,16
,,44,5. EGEDAL,457
,,1700992,Værløse,47
,,1700993,Hareskov,11
,,1700994,Søndersø,17
,,1700995,Jonstrup,9
,,1700996,Stavnsholt,27
,,1700997,Solvang,39
,,1700998,Paltholm,42
,,1700999,Ledøje Forsamlingshus,7
,,1701000,Ledøje-Smørum Idrætscenter,47
,,1701001,Stenløse,54
,,1701002,Veksø,8
,,1701003,Ganløse,23
,,1701004,Slagslunde,7
,,1701005,Toftehøjskolen,50
,,1701006,Stengårdsskolen,39
,,1701007,Bækkegårdsskolen,30
,,45,6. RUDERSDAL,408
,,1701008,Blovstrød,19
,,1701009,Skovvang,40
,,1701010,Lillerød,31
,,1701011,Lynge,39
,,1701012,Ravnsholt,23
,,1701013,Birkerød,45
,,1701014,Ny Holte,16
,,1701015,Nærum,35
,,1701016,Sjælsø,31
,,1701017,Skovly,11
,,1701018,Toftevang,40
,,1701019,Trørød,29
,,1701020,Vangebo,19
,,1701021,Vedbæk,30
,,13,BORNHOLMS STORKREDS,264
,,46,1. RØNNE,153
,,1701022,Klemensker,20
,,1701023,Rønne,111
,,1701024,Hasle,22
,,47,2. AAKIRKEBY,111
,,1701025,Allinge,21
,,1701026,Østermarie,17
,,1701027,Svaneke,11
,,1701028,Nexø,24
,,1701029,Pedersker,12
,,1701030,Aakirkeby,24
,,1701031,Christiansø,2
,,8,SJÆLLAND-SYDDANMARK,15154
,,14,SJÆLLANDS STORKREDS,5674
,,48,1. LOLLAND,295
,,1701032,Errindlev,2
,,1701033,Holeby,21
,,1701034,Sandby,1
,,1701035,Søllested,11
,,1701036,Maribo,35
,,1701037,Askø,0
,,1701038,Østofte,25
,,1701039,Nakskov Vest,60
,,1701040,Nakskov Øst,55
,,1701041,Birket,1
,,1701042,Fejø,5
,,1701043,Femø,3
,,1701044,Horslunde,22
,,1701045,Dannemare,25
,,1701046,Rødby,22
,,1701047,Rødbyhavn,7
,,49,2. GULDBORGSUND,504
,,1701048,Byen,35
,,1701049,Østerbro,33
,,1701050,Lindeskov,20
,,1701051,Ejegod,38
,,1701052,Kraghave,21
,,1701053,Toreby,14
,,1701054,Sundby,32
,,1701055,Nysted,18
,,1701056,Øster Ulslev,15
,,1701057,Nørre Alslev,29
,,1701058,Nørre Vedby,20
,,1701059,Eskilstrup,21
,,1701060,Sakskøbing,46
,,1701061,Majbølle,13
,,1701062,Våbensted,9
,,1701063,Stubbekøbing,39
,,1701064,Horreby,33
,,1701065,Idestrup,27
,,1701066,Væggerløse,28
,,1701067,Gedser,13
,,50,3. VORDINGBORG,351
,,1701068,Vordingborg,50
,,1701069,Masnedsund,38
,,1701070,Nyråd,14
,,1701071,Kastrup,27
,,1701072,Bårse,15
,,1701073,Lundby,29
,,1701074,Ørslev,12
,,1701075,Stege,43
,,1701076,Østmøn,13
,,1701077,Vestmøn,27
,,1701078,Bogø,3
,,1701079,Præstø,33
,,1701080,Allerslev,4
,,1701081,Jungshoved,4
,,1701082,Mern,15
,,1701083,Kalvehave,14
,,1701084,Stensved,10
,,51,4. NÆSTVED,513
,,1701085,Fuglebjerg,31
,,1701086,Everdrup,7
,,1701087,Grønbro Hallen,15
,,1701088,Fladså Hallen,12
,,1701089,Tybjerg,11
,,1701090,Tappernøje,18
,,1701091,Hammer - Vester Egesborg,7
,,1701092,Fensmark,34
,,1701093,Holme-Olstrup,16
,,1701094,Toksværd,14
,,1701095,Glumsø,21
,,1701096,Sandby,6
,,1701097,Skelby,1
,,1701098,Herlufmagle,29
,,1701099,Lille Næstved Skole - Karrebæk,19
,,1701100,Grønnegades Kaserne,41
,,1701101,Ellebækskolen - Kildemark,43
,,1701102,Arena Næstved,28
,,1701103,Kobberbakkeskolen - Sct. Jørge,37
,,1701104,Ellebækskolen - Kalbyris,18
,,1701105,Lille Næstved Skole - Herlufsh,17
,,1701106,Herlufsholmhallen,35
,,1701107,Kobberbakkeskolen - Sydby,34
,,1701108,Kobberbakkeskolen - Rønnebæk,3
,,1701109,Lille Næstved Skole - Hyllinge,11
,,1701110,Lille Næstved Skole - Karrebæk,5
,,52,5. FAXE,412
,,1701111,Haslev 01,50
,,1701112,Haslev 02,58
,,1701113,Faxe,48
,,1701114,Hylleholt,26
,,1701115,Karise,39
,,1701116,Dalby,31
,,1701117,Rønnede,29
,,1701118,Hårlevhallen,43
,,1701119,Strøbyhallen,27
,,1701120,Stevnshallen,42
,,1701121,Sydstevnshallen,19
,,53,6. KØGE,566
,,1701122,Køge By - Midt,35
,,1701123,Køge By - Vest,34
,,1701124,Lellinge,4
,,1701125,Højelse / Lille Skensved,15
,,1701126,Ølby,43
,,1701127,Ølsemagle,23
,,1701128,Herfølge,27
,,1701129,Alkestrup,7
,,1701130,Hastrup,32
,,1701131,Køge By - Nord,32
,,1701132,Herfølge - Syd,28
,,1701133,Borup,35
,,1701134,Ejby,26
,,1701135,Gørslev,6
,,1701136,Bjæverskov,20
,,1701137,Vemmedrup,10
,,1701138,Hyllinge-Lyndby,31
,,1701139,Rye,20
,,1701140,Sæby-Gershøj,16
,,1701141,Sonnerup,13
,,1701142,Glim,6
,,1701143,Hvalsø,29
,,1701144,Kr.Såby,20
,,1701145,Gevninge,21
,,1701146,Lejre,15
,,1701147,Osted,18
,,54,7. GREVE,400
,,1701148,Arenaskolen,24
,,1701149,Krogårdskolen,40
,,1701150,Holmeagerskolen,55
,,1701151,Mosedeskolen,26
,,1701152,Karlslunde Hallerne,42
,,1701153,Tune Hallerne,37
,,1701154,Hundige Hallen,40
,,1701155,Havdrup Idrætscenter,28
,,1701156,Munkekærhallen,47
,,1701157,Solrød Idrætscenter,61
,,55,8. ROSKILDE,579
,,1701158,Roskilde Bymidte,31
,,1701159,Klostermarken,39
,,1701160,Sankt Jørgen,65
,,1701161,Hedegårdene,36
,,1701162,Østervang,54
,,1701163,Himmelev,32
,,1701164,Svogerslev,24
,,1701165,Vindinge,21
,,1701166,Vor Frue,9
,,1701167,Æblehaven,69
,,1701168,Gundsølille,22
,,1701169,Jyllinge,41
,,1701170,Gundsømagle,19
,,1701171,Baunehøj,30
,,1701172,Gadstrup,22
,,1701173,Viby,28
,,1701174,Snoldelev,8
,,1701175,Dåstrup,8
,,1701176,Trekroner,21
,,56,9. HOLBÆK,490
,,1701177,Holbæk Øst,59
,,1701178,Holbæk Vest,75
,,1701179,Holbæk Midt,70
,,1701180,Vipperød,35
,,1701181,Tuse,27
,,1701182,Udby,10
,,1701183,Tølløse,30
,,1701184,St. Merløse,24
,,1701185,Regstrup,21
,,1701186,Undløse,12
,,1701187,Jyderup,35
,,1701188,Mørkøv,30
,,1701189,Svinninge,32
,,1701190,Gislinge,23
,,1701191,Orø,7
,,57,10. KALUNDBORG,638
,,1701192,Asnæs,27
,,1701193,Fårevejle,30
,,1701194,Grevinge,22
,,1701195,Hørve,33
,,1701196,Odden,5
,,1701197,Vig,28
,,1701198,Nykøbing,45
,,1701199,Rørvig,18
,,1701200,Egebjerg,8
,,1701201,Højby,23
,,1701202,Lumsås,7
,,1701203,Nr. Asmindrup,10
,,1701204,Snertinge,23
,,1701205,Sejerø,5
,,1701206,Svebølle,35
,,1701207,Gørlev,28
,,1701208,Kr. Helsinge,12
,,1701209,Reersø,8
,,1701210,Svallerup,3
,,1701211,Ubby,22
,,1701212,Høng,42
,,1701213,Buerup,17
,,1701214,Gierslev,6
,,1701215,Kalundborghallen,35
,,1701216,Rynkevang,32
,,1701217,Tømmerup,14
,,1701218,Årby-Rørby,34
,,1701219,Raklev,30
,,1701220,Røsnæs,5
,,1701221,Ulshøj,31
,,58,11. RINGSTED,418
,,1701222,Ringsted Nørretorv,84
,,1701223,Bringstrup,4
,,1701224,Gyrstinge,7
,,1701225,Benløse,26
,,1701226,Haraldsted,6
,,1701227,Ringsted Dagmarskolen,32
,,1701228,Jystrup,10
,,1701229,Kværkeby,10
,,1701230,Vetterslev,10
,,1701231,Sneslev,4
,,1701232,Nordrup,11
,,1701233,Vigersted,7
,,1701234,Ørslev,8
,,1701235,Dianalund,41
,,1701236,Ruds Vedby,16
,,1701237,Alsted Fjenneslev,13
,,1701238,Sorø,32
,,1701239,Frederiksberg,24
,,1701240,Pedersborg,34
,,1701241,Stenlille,39
,,59,12. SLAGELSE,508
,,1701242,Dalmose,13
,,1701243,Flakkebjerg,6
,,1701244,Slots Bjergby,9
,,1701245,Sørbymagle,12
,,1701246,Korsør Søndre Bydel,53
,,1701247,Korsør Nordre Bydel,40
,,1701248,Tårnborg,24
,,1701249,Vemmelev,21
,,1701250,Søndermark,48
,,1701251,Rude,16
,,1701252,Skælskør Vest,28
,,1701253,Agersø,1
,,1701254,Boeslunde,13
,,1701255,Eggeslevmagle,1
,,1701256,Skælskør Øst,12
,,1701257,Magleby,3
,,1701258,Omø,2
,,1701259,Tjæreby,6
,,1701260,Slagelse Hallen,69
,,1701261,Antvorskov,30
,,1701262,Vesthallen,42
,,1701263,Nordhallen,50
,,1701264,Vestermose,3
,,1701265,Stillinge,1
,,1701266,Havrebjerg,5
,,15,FYNS STORKREDS,4099
,,60,1. ODENSE ØST,695
,,1701267,Skt. Jørgens Hallen,138
,,1701268,Sct. Hans Skole,91
,,1701269,Risingskolen,42
,,1701270,Munkebjergskolen,117
,,1701271,Ejerslykkeskolen,80
,,1701272,Agedrup Skole,23
,,1701273,Fjordager-Hallen,45
,,1701274,Fraugde Fritidscenter,42
,,1701275,Camp U,63
,,1701276,UngOdense (Tidl.Bækholmskolen),54
,,61,2. ODENSE VEST,529
,,1701277,Seniorhus Odense,124
,,1701278,CSV-Skolen,89
,,1701279,Lumby Skole,9
,,1701280,Stige Skole,54
,,1701281,Spurvelundskolen,31
,,1701282,Kroggårdsskolen,54
,,1701283,Tarup Skole,55
,,1701284,Paarup Hallen,49
,,1701285,Korup Skole,49
,,1701286,Ubberud Kultur & Bevægelseshus,15
,,62,3. ODENSE SYD,548
,,1701287,Rådhuset,116
,,1701288,Sct. Knuds Gymnasium,40
,,1701289,Rosengårdskolen,79
,,1701290,Sanderumhallen,70
,,1701291,Rasmus Rask-Skolen,34
,,1701292,Tingløkkeskolen,55
,,1701293,Dalumskolen,69
,,1701294,Skt. Klemensskolen,29
,,1701295,Fangel Forsamlingshus,8
,,1701296,Højby Skole,48
,,63,4. ASSENS,339
,,1701297,Assens,53
,,1701298,Ebberup,17
,,1701299,Turup,9
,,1701300,Salbrovad,10
,,1701301,Helnæs,1
,,1701302,Køng,4
,,1701303,Glamsbjerg,24
,,1701304,Flemløse,8
,,1701305,Søllested,2
,,1701306,Ørsted,4
,,1701307,Dreslette,4
,,1701308,Haarby,17
,,1701309,Jordløse,10
,,1701310,Brylle,9
,,1701311,Tommerup,29
,,1701312,Tommerup St,20
,,1701313,Verninge,12
,,1701314,Nårup,5
,,1701315,Vissenbjerg,49
,,1701316,Aarup,34
,,1701317,Kerte,4
,,1701318,Orte,7
,,1701319,Rørup,7
,,64,5. MIDDELFART,530
,,1701320,Middelfart V,59
,,1701321,Middelfart Ø,46
,,1701322,Strib,33
,,1701323,Hyllehøj,25
,,1701324,Aulby,15
,,1701325,Nørre Aaby,41
,,1701326,Baaring,15
,,1701327,Ejby,13
,,1701328,Gelsted,27
,,1701329,Brenderup,24
,,1701330,Fjelsted/Harndrup,13
,,1701331,Bogense,42
,,1701332,Klinte,8
,,1701333,Kongslund,12
,,1701334,Horsebæk,9
,,1701335,Krogsbølle,14
,,1701336,Otterup,34
,,1701337,Løkkemark,9
,,1701338,Skovløkke,6
,,1701339,Veflinge,16
,,1701340,Hårslev,10
,,1701341,Morud,15
,,1701342,Særslev,8
,,1701343,Søndersø,36
,,65,6. NYBORG,447
,,1701344,Mesinge,19
,,1701345,Kerteminde 1,45
,,1701346,Nymarken,13
,,1701347,Marslev,14
,,1701348,Langeskov,39
,,1701349,Munkebo,55
,,1701350,Aunslevhallen,10
,,1701351,Nyborghallen,85
,,1701352,Bastionen,56
,,1701353,Vindinge Forsamlingshus,15
,,1701354,"Langå, Svindinge Og Øksendrup",7
,,1701355,Ullerslev,23
,,1701356,Ellinge,4
,,1701357,Skellerup,2
,,1701358,Langtved,6
,,1701359,Ørbæk,15
,,1701360,Frørup Og Tårup,17
,,1701361,Ellested Og Herrested,12
,,1701362,Kullerup Og Refsvindinge,10
,,66,7. SVENDBORG,583
,,1701363,Byen,160
,,1701364,Nordre,36
,,1701365,Østre,59
,,1701366,Bregninge,25
,,1701367,Drejø,1
,,1701368,Egense,15
,,1701369,Bjerreby/Landet,14
,,1701370,Skårup,30
,,1701371,Thurø,27
,,1701372,Tved,18
,,1701373,Kirkeby,12
,,1701374,Ollerup,20
,,1701375,Stenstrup,22
,,1701376,V.Skerninge,15
,,1701377,Gudbjerg,6
,,1701378,Gudme,17
,,1701379,Hesselager,11
,,1701380,Oure,11
,,1701381,Bagenkop,7
,,1701382,Humble,15
,,1701383,Lindelse,4
,,1701384,Rudkøbing,38
,,1701385,Strynø,0
,,1701386,Tullebølle,7
,,1701387,Lejbølle,5
,,1701388,Hou,8
,,67,8. FAABORG,428
,,1701389,Allested-Vejle,13
,,1701390,Brobyværk,12
,,1701391,Nørre Broby,14
,,1701392,Vester Hæsinge,6
,,1701393,Avernakø,0
,,1701394,Faaborg,62
,,1701395,Horne,19
,,1701396,Korinth,20
,,1701397,Lyø,2
,,1701398,Svanninge,14
,,1701399,Vester Aaby,11
,,1701400,Espe,10
,,1701401,Hillerslev,11
,,1701402,Ringe,56
,,1701403,Søllinge,5
,,1701404,Gislev,13
,,1701405,Kværndrup,21
,,1701406,Ryslinge,20
,,1701407,Nr. Lyndelse,33
,,1701408,Ferritslev,13
,,1701409,Årslev,33
,,1701410,Marstal,24
,,1701411,Ærøskøbing,10
,,1701412,Søby,6
,,16,SYDJYLLANDS STORKREDS,5381
,,68,1. SØNDERBORG,588
,,1701413,Nordborg,45
,,1701414,Havnbjerg,27
,,1701415,Egen,40
,,1701416,Fynshav,24
,,1701417,Augustenborg,33
,,1701418,Hørup,19
,,1701419,Sydals,18
,,1701420,Kegnæs,5
,,1701421,"Humlehøj, Sønderborg",58
,,1701422,"Sønderskov, Sønderborg",58
,,1701423,"Det gamle bibliotek, Sønderbor",69
,,1701424,Dybbøl,52
,,1701425,Vester Sottrup,25
,,1701426,Ullerup,17
,,1701427,Broager,39
,,1701428,Gråsten,47
,,1701429,Kværs,12
,,69,2. AABENRAA,391
,,1701430,Hovslund,10
,,1701431,Hellevad,3
,,1701432,Rødekro,47
,,1701433,Løjt,28
,,1701434,Hjordkær,5
,,1701435,Ravsted,11
,,1701436,Bolderslev,16
,,1701437,Ensted,18
,,1701438,Felsted,14
,,1701439,Varnæs,9
,,1701440,Bylderup,25
,,1701441,Tinglev,20
,,1701442,Kliplev,12
,,1701443,Kruså,25
,,1701444,Padborg,36
,,1701445,Aabenraa Midt,67
,,1701446,Aabenraa Syd,27
,,1701447,Aabenraa Nord,18
,,70,3. TØNDER,339
,,1701448,Bredebro,31
,,1701449,Ballum,6
,,1701450,Visby,5
,,1701451,Højer,20
,,1701452,Sdr. Sejerslev,4
,,1701453,Møgeltønder,9
,,1701454,Løgumkloster,23
,,1701455,Nr. Løgum,10
,,1701456,Bedsted,11
,,1701457,Øster Højst,13
,,1701458,Agerskov,16
,,1701459,Arrild,9
,,1701460,Branderup,8
,,1701461,Døstrup,7
,,1701462,Toftlund,43
,,1701463,Brøns,9
,,1701464,Tønder,63
,,1701465,Abild,10
,,1701466,Hostrup,4
,,1701467,Rømø,3
,,1701468,Skærbæk,29
,,1701469,Vodder,6
,,71,4. ESBJERG BY,526
,,1701470,Esbjerg Rådhus,141
,,1701471,Skovbo,28
,,1701472,Rørkjær,35
,,1701473,Jerne,50
,,1701474,Boldesager,55
,,1701475,Østerbyen,38
,,1701476,Gjesing,23
,,1701477,Sædding,50
,,1701478,Kvaglund,25
,,1701479,Ådalen,18
,,1701480,Grønlandsparken,42
,,1701481,Nordby,19
,,1701482,Sønderho,2
,,72,5. ESBJERG OMEGN,387
,,1701483,Skads,18
,,1701484,Bryndum,23
,,1701485,Hjerting,35
,,1701486,Guldager,5
,,1701487,Tjæreborg,15
,,1701488,Sønderris,24
,,1701489,Bramming,100
,,1701490,Ribe,77
,,1701491,Egebæk-Hviding,16
,,1701492,Gredstedbro,34
,,1701493,Mandø,2
,,1701494,Høm,10
,,1701495,Gørding,28
,,73,6. VARDE,353
,,1701496,Varde By,101
,,1701497,Sig,5
,,1701498,Billum,5
,,1701499,Tinghøj,4
,,1701500,Alslev,12
,,1701501,Horne,5
,,1701502,Janderup,12
,,1701503,Lunde,6
,,1701504,Nørre Nebel,17
,,1701505,Henne,8
,,1701506,Outrup,17
,,1701507,Oksbøl,36
,,1701508,Blåvand,3
,,1701509,Årre,12
,,1701510,Agerbæk,5
,,1701511,Fåborg,4
,,1701512,Næsbjerg,10
,,1701513,Starup,9
,,1701514,Nordenskov,12
,,1701515,Ølgod,32
,,1701516,Tistrup,25
,,1701517,Ansager,7
,,1701518,Skovlund,6
,,74,7. VEJEN,473
,,1701519,Billund,40
,,1701520,Sdr. Omme,13
,,1701521,Vorbasse,27
,,1701522,Filskov,10
,,1701523,St./Krogager,6
,,1701524,Grindsted,78
,,1701525,Hejnsvig,11
,,1701526,Brørup,38
,,1701527,Lindknud,3
,,1701528,Holsted,29
,,1701529,Føvling,11
,,1701530,Glejbjerg,7
,,1701531,Hovborg,3
,,1701532,Rødding,34
,,1701533,Sdr. Hygum,8
,,1701534,Jels,25
,,1701535,Lintrup,4
,,1701536,Skodborg,15
,,1701537,Københoved,1
,,1701538,Øster Lindet,5
,,1701539,Vejen,62
,,1701540,Læborg,4
,,1701541,Askov-Malt,18
,,1701542,Andst,6
,,1701543,Gesten,4
,,1701544,Bække,11
,,75,8. VEJLE NORD,337
,,1701545,Skibet Hallen Nord,15
,,1701546,Give Nord,32
,,1701547,Thyregod Nord,11
,,1701548,Gadbjerg Nord,8
,,1701549,Givskud Nord,6
,,1701550,Grønbjerg Nord,8
,,1701551,Lindeballe Nord,5
,,1701552,Øster Nykirke Nord,13
,,1701553,Jelling Nord,36
,,1701554,Kollerup-Sandvad Nord,16
,,1701555,Grejs Nord,3
,,1701556,Bredsten Nord,25
,,1701557,Nørup Nord,15
,,1701558,Vandel Nord,19
,,1701559,Nørremarkshallen Nord,32
,,1701560,Engum Nord,16
,,1701561,Hældagerhallen Nord,41
,,1701562,Grejsdalen Nord,19
,,1701563,Multihallen v. Petersmindeskol,17
,,76,9. VEJLE SYD,476
,,1701564,Brejning Syd,30
,,1701565,Børkop Syd,52
,,1701566,Gårslev Syd,11
,,1701567,Smidstrup Syd,21
,,1701568,Ødsted Syd,17
,,1701569,Egtved Syd,24
,,1701570,Jerlev Syd,4
,,1701571,Øster Starup Syd,17
,,1701572,DGI-Huset Syd,133
,,1701573,Multihuset Højen Syd,18
,,1701574,Vinding Idræts Center Syd,30
,,1701575,Mølholmhallen Syd,17
,,1701576,Kvartershuset Syd,29
,,1701577,CSV - Vejle Syd,18
,,1701578,Rødkilde Gymnasium Syd,55
,,77,10. FREDERICIA,446
,,1701579,Gymnasiet,150
,,1701580,Bredstrup-Pjedsted,8
,,1701581,Erritsø,63
,,1701582,Herslev,9
,,1701583,Taulov,39
,,1701584,Søndermarken,96
,,1701585,Bøgeskov,10
,,1701586,Indre By,71
,,78,11. KOLDING NORD,294
,,1701587,Centrum Nord,75
,,1701588,Nordbyen,41
,,1701589,Vestbyen,28
,,1701590,Strandhuse/Nr. Bjert/ Eltang,49
,,1701591,Bramdrupdam,34
,,1701592,Alminde-Viuf/Vester Nebel,33
,,1701593,Lunderskov/Jordrup,34
,,79,12. KOLDING SYD,304
,,1701594,Centrum Syd,54
,,1701595,Sydbyen,61
,,1701596,Seest,41
,,1701597,Dalby/Tved/Rebæk,27
,,1701598,S Bjert/S Stenderup/Vejstrup,18
,,1701599,Vonsild,23
,,1701600,Vamdrup/Hjarup/Ødis,48
,,1701601,Chr.Feld/Stepping/Taps/Hejls,32
,,80,13. HADERSLEV,467
,,1701602,Gram,29
,,1701603,Arnum,3
,,1701604,Tiset,3
,,1701605,Fole,4
,,1701606,Haderslev Syd-Vest,34
,,1701607,Haderslev Syd,26
,,1701608,Haderslev Midtby,33
,,1701609,Haderslev Vest,36
,,1701610,Sommersted,8
,,1701611,Haderslev Nord,27
,,1701612,Haderslev Øst,25
,,1701613,Moltrup,9
,,1701614,Hoptrup,10
,,1701615,Starup,20
,,1701616,Vilstrup,10
,,1701617,Kelstrup,4
,,1701618,Vonsbæk,5
,,1701619,Aastrup,17
,,1701620,Øsby,14
,,1701621,Aarø,0
,,1701622,Marstrup,7
,,1701623,Halk,7
,,1701624,Fjelstrup,4
,,1701625,Bevtoft,16
,,1701626,Vojens Øst,29
,,1701627,Vojens Vest,26
,,1701628,Skrydstrup,6
,,1701629,Hammelev,16
,,1701630,Jegerup,2
,,1701631,Simmersted,4
,,1701632,Nustrup,6
,,1701633,Oksenvad,3
,,1701634,Vedsted,9
,,1701635,Over Jerstal,15
,,9,MIDTJYLLAND-NORDJYLLAND,12188
,,17,ØSTJYLLANDS STORKREDS,5169
,,81,1. ÅRHUS SYD,490
,,1701636,Frederiksbjerg Hallerne,118
,,1701637,Lokalcenter Fr.Bjerg/Langenæs,68
,,1701638,"Rundhøjhallen, Holme",52
,,1701639,"Kragelundskolen, Højbjerg",32
,,1701640,Tranbjerg Skole,62
,,1701641,Beder Skole,26
,,1701642,Malling Skole,25
,,1701643,Mårslet Skole,32
,,1701644,Solbjergskolen,40
,,1701645,Skåde Skole,35
,,82,2. ÅRHUS VEST,546
,,1701646,"Rosenvangskolen, Viby J",44
,,1701647,Viby Hallen,109
,,1701648,Ormslev Præstegård,0
,,1701649,Hasselager Hallen,38
,,1701650,"Højvangskolen, Stavtrup",21
,,1701651,"Brabrandhallen, Brabrand",38
,,1701652,Globus 1,44
,,1701653,Skjoldhøjskolen,41
,,1701654,"TST Aktiv-Center, Tilst",60
,,1701655,Næshøjhallen,43
,,1701656,Borum Forsamlingshus,4
,,1701657,"Sabro-Korsvejskolen, Sabro",25
,,1701658,"Søndervangskolen, Viby J",26
,,1701659,Åby Hallen,53
,,83,3. ÅRHUS NORD,579
,,1701660,"Gammelgårdskolen, Åbyhøj",28
